"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","RW.modeled"
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2003,NA,0.128996195603408
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2003,NA,0.128996195603408
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2003,NA,0.03332230749394
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2003,NA,0.024285150106654
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2003,NA,0.0250501781733591
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2003,NA,0.025569426453815
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2003,NA,0.0405904988666071
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2003,NA,0.0407165893238387
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2003,NA,0.026211809810462
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2003,NA,0.0342246677222919
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2003,NA,0.0363021453816222
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2003,NA,0.0278028975526048
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2003,NA,0.0257285310905717
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2003,NA,0.0317695582119898
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2003,NA,0.0235884234947529
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2003,NA,0.0541621181360041
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2003,NA,0.0734009878474927
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2003,NA,0.0429210598581163
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2003,NA,0.0646360478904992
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2003,NA,0.0363021453816222
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2003,NA,0.031368684278052
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2003,NA,0.033272800376973
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2003,NA,0.0437145077254721
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2003,NA,0.0304106901383599
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2003,NA,0.0323568570413632
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2003,NA,0.0713595362251392
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2003,NA,0.0351832053437037
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2004,NA,0.0845215473522922
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2004,NA,0.164775097882208
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2004,NA,0.128966930937666
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2004,NA,0.128966930937666
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2004,NA,0.0320399145463175
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2004,NA,0.0233505478065465
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2004,NA,0.0240861341367315
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2004,NA,0.0244355266858001
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2004,NA,0.0387904758065832
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2004,NA,0.0389109746663473
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2004,NA,0.0250494229607993
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2004,NA,0.0327069433079102
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2004,NA,0.0346922933068791
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2004,NA,0.0265699524514707
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2004,NA,0.024587575680889
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2004,NA,0.0303607078902363
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2004,NA,0.0225423731276534
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2004,NA,0.0517602491187018
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2004,NA,0.0701459534319704
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2004,NA,0.0410176859242513
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2004,NA,0.0617697028107291
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2004,NA,0.0346922933068791
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2004,NA,0.0306081194337316
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2004,NA,0.0324660683503919
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2004,NA,0.0426546061539539
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2004,NA,0.0296733528115617
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2004,NA,0.0315723329688768
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2004,NA,0.0696293535346967
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2004,NA,0.0343301536550281
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2005,NA,0.0843836269312103
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2005,NA,0.164731479004572
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2005,NA,0.128932791114039
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2005,NA,0.128932791114039
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2005,NA,0.0308027531627713
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2005,NA,0.022448910069993
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2005,NA,0.0231560931096308
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2005,NA,0.0233462773763466
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2005,NA,0.0370613336633017
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2005,NA,0.0371764611103079
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2005,NA,0.0239328083278061
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2005,NA,0.0312489835155731
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2005,NA,0.0331458336371624
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2005,NA,0.0253855579944936
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2005,NA,0.0234915485652914
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2005,NA,0.0290073349701765
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2005,NA,0.021537513904504
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2005,NA,0.0494529603774097
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2005,NA,0.067019095054036
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2005,NA,0.039189262635371
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2005,NA,0.0590162280443827
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2005,NA,0.0331458336371624
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2005,NA,0.0298640584066947
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2005,NA,0.0316768419422506
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2005,NA,0.0416177038335915
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2005,NA,0.0289520152783492
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2005,NA,0.0308048326150691
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2005,NA,0.0679367148080636
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2005,NA,0.0334956126946728
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2006,NA,0.084242591041096
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2006,NA,0.16468225983935
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2006,NA,0.128894268031587
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2006,NA,0.128894268031587
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2006,NA,0.0296097974681934
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2006,NA,0.0215794892437588
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2006,NA,0.0222592838863339
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2006,NA,0.022300740026917
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2006,NA,0.0354015826057771
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2006,NA,0.0355115541967189
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2006,NA,0.0228610038349488
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2006,NA,0.0298495321653401
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2006,NA,0.0316614339409288
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2006,NA,0.0242486937059606
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2006,NA,0.0224395054054755
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2006,NA,0.027708273384047
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2006,NA,0.0205729800373688
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2006,NA,0.047238263949326
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2006,NA,0.0640177186086862
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2006,NA,0.0374342146197332
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2006,NA,0.0563732511942329
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2006,NA,0.0316614339409288
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2006,NA,0.0291363842910525
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2006,NA,0.0309049971503352
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2006,NA,0.0406036378476578
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2006,NA,0.0282465642031193
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2006,NA,0.0300542353912956
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2006,NA,0.0662813541000726
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2006,NA,0.0326794513406612
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2007,NA,0.0840988265922309
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2007,NA,0.16462806873382
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2007,NA,0.128851853488041
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2007,NA,0.128851853488041
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2007,NA,0.0284599977930043
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2007,NA,0.0207415203333036
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2007,NA,0.0213949173735287
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2007,NA,0.021297914729744
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2007,NA,0.0338096353181902
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2007,NA,0.0339146616789184
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2007,NA,0.0218329844536734
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2007,NA,0.0285072508810396
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2007,NA,0.0302376746009961
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2007,NA,0.0231582723368767
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2007,NA,0.0214304400717915
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2007,NA,0.0264622807642071
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2007,NA,0.0196478490867902
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2007,NA,0.0451140417923152
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2007,NA,0.061138953706239
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2007,NA,0.0357508634235326
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2007,NA,0.0538382446288353
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2007,NA,0.0302376746009961
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2007,NA,0.0284249660508537
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2007,NA,0.0301503949846577
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2007,NA,0.0396122255881715
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2007,NA,0.0275568725517356
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2007,NA,0.0293204061337249
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2007,NA,0.0646629733215642
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2007,NA,0.0318815226226982
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2008,NA,0.0839527182508235
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2008,NA,0.164569533704899
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2008,NA,0.128806039022571
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2008,NA,0.128806039022571
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2008,NA,0.0273522854989867
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2008,NA,0.019934224519828
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2008,NA,0.0205621902181537
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2008,NA,0.0203367498293672
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2008,NA,0.0322838223372132
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2008,NA,0.0323841089075523
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2008,NA,0.0208476721076701
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2008,NA,0.0272207320222321
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2008,NA,0.0288730625314914
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2008,NA,0.0221131503704296
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2008,NA,0.020463294364899
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2008,NA,0.0252680504474264
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2008,NA,0.0187611508747935
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2008,NA,0.0430780662503366
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2008,NA,0.058379781407266
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2008,NA,0.0341374437288394
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2008,NA,0.051408549905583
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2008,NA,0.0288730625314914
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2008,NA,0.0277296595200331
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2008,NA,0.0294128825281028
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2008,NA,0.0386432661493979
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2008,NA,0.0268828005609394
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2008,NA,0.0286031961347888
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2008,NA,0.0630812445141375
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2008,NA,0.0311016648437159
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2009,NA,0.0838046483250365
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2009,NA,0.164507282262135
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2009,NA,0.128757315777232
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2009,NA,0.128757315777232
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2009,NA,0.0262855774891755
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2009,NA,0.0191568124470612
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2009,NA,0.0197602881977255
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2009,NA,0.0194161509580835
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2009,NA,0.0308224063954463
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2009,NA,0.0309181532185674
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2009,NA,0.0199039449353222
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2009,NA,0.0259885107781571
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2009,NA,0.0275660440059149
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2009,NA,0.0211121378466807
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2009,NA,0.0195369671074397
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2009,NA,0.0241242227012714
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2009,NA,0.0179118758203116
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2009,NA,0.0411280191926755
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2009,NA,0.0557370601602498
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2009,NA,0.0325921185205851
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2009,NA,0.0490814006111037
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2009,NA,0.0275660440059149
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2009,NA,0.0270503083725359
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2009,NA,0.0286922939654401
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2009,NA,0.0376965416797856
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2009,NA,0.0262241966788464
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2009,NA,0.0279024441438667
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2009,NA,0.0615358120570505
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2009,NA,0.0303397026679673
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2010,NA,0.0836549966684536
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2010,NA,0.164441941254584
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2010,NA,0.128706174377127
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2010,NA,0.128706174377127
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2010,NA,0.025258780408108
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2010,NA,0.0184084872823849
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2010,NA,0.0189883893778943
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2010,NA,0.0185349894471375
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2010,NA,0.0294235957738645
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2010,NA,0.0295149973271373
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2010,NA,0.0190006459122122
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2010,NA,0.024809076426109
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2010,NA,0.0263150165989127
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2010,NA,0.0201540075084668
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2010,NA,0.0186503226075665
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2010,NA,0.0230293951748611
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2010,NA,0.0170989826987153
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2010,NA,0.0392615098308422
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2010,NA,0.0532075499472051
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2010,NA,0.031112993205659
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2010,NA,0.0468539436236096
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2010,NA,0.0263150165989127
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2010,NA,0.0263867450618478
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2010,NA,0.0279884515798845
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2010,NA,0.0367718186912697
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2010,NA,0.0255808984757835
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2010,NA,0.0272179773364128
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2010,NA,0.060026294804526
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2010,NA,0.0295954481748064
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2011,NA,0.0835041406008136
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2011,NA,0.164374136741561
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2011,NA,0.128653104829236
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2011,NA,0.128653104829236
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2011,NA,0.0242707945398996
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2011,NA,0.0176884475577333
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2011,NA,0.0182456670428374
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2011,NA,0.0176921101204347
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2011,NA,0.0280855566740429
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2011,NA,0.0281728017383194
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2011,NA,0.0181365908406363
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2011,NA,0.023680882763318
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2011,NA,0.025118340251385
"PIEN","Valles Caldera Upper","VUA","VUF031",13,2011,NA,0.0192375032758882
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,2011,NA,0.017802198501152
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,2011,NA,0.0219821325824155
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,2011,NA,0.0163214058317038
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,2011,NA,0.0374760912275061
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,2011,NA,0.0507879346567343
"PIEN","Valles Caldera Upper","VUA","VUF041",27,2011,NA,0.0296981286955017
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,2011,NA,0.0447232588143479
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,2011,NA,0.025118340251385
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,2011,NA,0.0257387917293234
"PIEN","Valles Caldera Upper","VUB","VUF113",11,2011,NA,0.0273011667165609
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,2011,NA,0.0358688493250919
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,2011,NA,0.0249527335248771
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,2011,NA,0.0265496122508986
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,2011,NA,0.0585522881520751
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,2011,NA,0.0288687018774714
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,2012,NA,0.0833524548458276
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,2012,NA,0.164304493887227
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,2012,NA,0.128598596439918
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,2012,NA,0.128598596439918
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,2012,NA,0.0233205174125923
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,2012,NA,0.0169958897964266
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,2012,NA,0.0175312924048432
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,2012,NA,0.0168863384818719
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,2012,NA,0.0268064246277726
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,2012,NA,0.0268896961921149
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,2012,NA,0.0173105757175039
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,2012,NA,0.0226023577271906
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,2012,NA,0.0239743474746862
